base_total_goals,share_scale,mismatch_total_bonus,mismatch_scale,draw_boost_max,draw_boost_scale,status,error,n_matches,accuracy,mean_brier_score,mean_log_loss,mean_actual_outcome_probability,predicted_draw_rate,actual_draw_rate,draw_calibration_error,goal_mae,goal_rmse
2.55,250,0.7,500,0.035,220,ok,,866,0.6004618937644342,0.5305682938224228,0.9007415604891166,0.46010517981735316,0.23089906055560128,0.22632794457274827,0.004571115982853008,0.9502625046051029,1.2587658493687455
2.65,220,0.7,500,0.0,100,ok,,866,0.6004618937644342,0.5311883649434799,0.9007433711211051,0.47687674816662273,0.20037312443664013,0.22632794457274827,0.025954820136108142,0.9589690907397691,1.260122636550491
2.65,220,0.7,500,0.0,150,ok,,866,0.6004618937644342,0.5311883649434799,0.9007433711211051,0.47687674816662273,0.20037312443664013,0.22632794457274827,0.025954820136108142,0.9589690907397691,1.260122636550491
2.65,220,0.7,500,0.0,220,ok,,866,0.6004618937644342,0.5311883649434799,0.9007433711211051,0.47687674816662273,0.20037312443664013,0.22632794457274827,0.025954820136108142,0.9589690907397691,1.260122636550491
2.65,220,0.7,500,0.0,300,ok,,866,0.6004618937644342,0.5311883649434799,0.9007433711211051,0.47687674816662273,0.20037312443664013,0.22632794457274827,0.025954820136108142,0.9589690907397691,1.260122636550491
2.65,250,0.9,650,0.045,300,ok,,866,0.6004618937644342,0.5307554815913894,0.9007436932938863,0.4580383309939418,0.2381950599189051,0.22632794457274827,0.011867115346156837,0.9536734250549359,1.2573832784639747
2.75,220,0.5,500,0.015,150,ok,,866,0.6004618937644342,0.531193764680223,0.9007471944857564,0.4767398328030308,0.20264431193549357,0.22632794457274827,0.023683632637254703,0.9714447774226783,1.2688111837489233
2.65,250,0.7,800,0.025,150,ok,,866,0.6004618937644342,0.5304531285774351,0.9007491236475548,0.4606488902982953,0.2240182905938065,0.22632794457274827,0.002309653978941756,0.9497321605062333,1.258369200642909
2.75,250,0.7,800,0.015,220,ok,,866,0.6004618937644342,0.5304428885319965,0.9007498562380856,0.4632466856735788,0.21615577531437266,0.22632794457274827,0.010172169258375607,0.9606241435236172,1.261544270116653
2.55,250,0.9,500,0.045,300,ok,,866,0.6004618937644342,0.5308079839907528,0.900750379947529,0.45822125958489107,0.23949608013957693,0.22632794457274827,0.013168135566828665,0.9494045869650871,1.2556939514247478
2.65,250,0.9,800,0.025,100,ok,,866,0.6004618937644342,0.5304096019131578,0.9007508440287674,0.46140184351594016,0.22127697762996257,0.22632794457274827,0.005050966942785701,0.949720456978736,1.2578218516336963
2.55,250,0.7,500,0.045,150,ok,,866,0.6004618937644342,0.5305445980038053,0.9007530208732488,0.4605734446602406,0.23106961229213055,0.22632794457274827,0.004741667719382281,0.9502625046051029,1.2587658493687455
2.65,250,0.7,800,0.045,150,ok,,866,0.6004618937644342,0.5305474189774412,0.9007532159669333,0.45919323830907566,0.23209026043067857,0.22632794457274827,0.0057623158579303,0.9497321605062333,1.258369200642909
2.55,250,0.7,500,0.025,100,ok,,866,0.6004618937644342,0.5303986544634584,0.9007538717083168,0.46277328703447707,0.22026653858938458,0.22632794457274827,0.006061405983363688,0.9502625046051029,1.2587658493687455
2.75,250,0.5,500,0.035,150,ok,,866,0.6004618937644342,0.5304269219661069,0.9007602477608185,0.46452995831075994,0.21788520335328004,0.22632794457274827,0.008442741219468225,0.9735387708991365,1.270802225762113
2.75,250,0.9,650,0.015,100,ok,,866,0.6004618937644342,0.5304363589833151,0.9007608866431911,0.4658376683189594,0.21024922638068425,0.22632794457274827,0.016078718192064023,0.9652309875833182,1.2617791725116114
2.65,250,0.9,800,0.025,220,ok,,866,0.6004618937644342,0.5305191926200595,0.9007619158556144,0.4598076288184809,0.22676910519719842,0.22632794457274827,0.00044116062445015425,0.949720456978736,1.2578218516336963
2.65,250,0.7,800,0.025,100,ok,,866,0.6004618937644342,0.530412954867658,0.9007636550487567,0.46139008511343277,0.22128718672793257,0.22632794457274827,0.0050407578448156964,0.9497321605062333,1.258369200642909
2.75,250,0.5,500,0.025,300,ok,,866,0.6004618937644342,0.5304877170724714,0.9007672481412279,0.4636691087231928,0.21877744986933573,0.22632794457274827,0.007550494703412541,0.9735387708991365,1.270802225762113
2.55,250,0.7,650,0.025,100,ok,,866,0.6004618937644342,0.5304394348553177,0.9007674416552245,0.46059933845032375,0.22424539258405754,0.22632794457274827,0.0020825519886907284,0.9436823196191009,1.2566609377040623
2.65,250,0.7,650,0.015,100,ok,,866,0.6004618937644342,0.5304112654179524,0.900769707677544,0.4634475202427839,0.21564307870131064,0.22632794457274827,0.010684865871437632,0.9536556472252439,1.2587544774004202
2.55,250,0.9,650,0.025,220,ok,,866,0.6004618937644342,0.5305728181660285,0.9007711267550742,0.45909022125242155,0.2296673343333916,0.22632794457274827,0.0033393897606433243,0.9436160268683629,1.2552384166708923
2.65,250,0.7,800,0.025,220,ok,,866,0.6004618937644342,0.5305226068982393,0.900774743610766,0.45979587307100195,0.22677931429516845,0.22632794457274827,0.00045136972242018625,0.9497321605062333,1.258369200642909
2.45,250,0.9,500,0.025,300,ok,,866,0.6004618937644342,0.5306636505320199,0.900776584088796,0.45855338714457555,0.23322669058886938,0.22632794457274827,0.006898746016121116,0.9396778663025218,1.2539286989653398
2.75,250,0.5,500,0.045,100,ok,,866,0.6004618937644342,0.5303976028355974,0.9007870937417347,0.4651415576060509,0.21700520131314296,0.22632794457274827,0.009322743259605304,0.9735387708991365,1.270802225762113
2.75,250,0.9,500,0.015,100,ok,,866,0.6004618937644342,0.5304959132491506,0.9007899764592043,0.4682219816533824,0.20636370657437958,0.22632794457274827,0.01996423799836869,0.973506505424559,1.265970682758097
2.55,250,0.9,650,0.015,150,ok,,866,0.6004618937644342,0.5304845894057022,0.9007963440840134,0.46066886191462336,0.22287032571359364,0.22632794457274827,0.003457618859154632,0.9436160268683629,1.2552384166708923
2.55,250,0.9,650,0.015,220,ok,,866,0.6004618937644342,0.5305195020704835,0.9007981287271728,0.46015766476378844,0.22452693993441078,0.22632794457274827,0.001801004638337489,0.9436160268683629,1.2552384166708923
2.55,250,0.7,650,0.025,150,ok,,866,0.6004618937644342,0.5305079453079609,0.9007981716313427,0.4598591931270938,0.22697649644993143,0.22632794457274827,0.0006485518771831567,0.9436823196191009,1.2566609377040623
2.55,250,0.7,500,0.015,300,ok,,866,0.6004618937644342,0.5304927325243949,0.9007988935973359,0.4618080728636985,0.22191859639751754,0.22632794457274827,0.004409348175230726,0.9502625046051029,1.2587658493687455
2.75,250,0.5,800,0.045,300,ok,,866,0.6004618937644342,0.5306938514070201,0.9008023498759852,0.4585371345547313,0.2356233440691155,0.22632794457274827,0.009295399496367235,0.9609451453887434,1.2636201915133987
2.65,250,0.9,800,0.035,220,ok,,866,0.6004618937644342,0.5306101268465514,0.9008029866630076,0.4587385948318976,0.23190949959617924,0.22632794457274827,0.005581555023430967,0.949720456978736,1.2578218516336963
2.55,250,0.9,650,0.015,100,ok,,866,0.6004618937644342,0.5304610794418,0.9008077127797743,0.46111295464169777,0.22123166339406927,0.22632794457274827,0.005096281178678996,0.9436160268683629,1.2552384166708923
2.65,250,0.5,650,0.045,100,ok,,866,0.6004618937644342,0.5304218669431705,0.9008089429072951,0.4615594583412604,0.22501790958179707,0.22632794457274827,0.0013100349909511977,0.9547601122664314,1.2622121163597217
2.75,250,0.7,500,0.025,100,ok,,866,0.6004618937644342,0.5304473525954547,0.9008102808218404,0.46733634547182806,0.20970033490799836,0.22632794457274827,0.01662760966474991,0.9739351356998378,1.268476715549587
2.75,250,0.5,650,0.025,150,ok,,866,0.6004618937644342,0.5304286714344438,0.900810414734325,0.4640251038022818,0.21649638067312812,0.22632794457274827,0.009831563899620144,0.9661070798444724,1.2662350626619938
2.65,250,0.7,800,0.035,220,ok,,866,0.6004618937644342,0.5306135665301517,0.9008158213684195,0.4587268401854747,0.23191970869414927,0.22632794457274827,0.005591764121400999,0.9497321605062333,1.258369200642909
2.65,250,0.5,800,0.045,100,ok,,866,0.6004618937644342,0.5304502172694353,0.9008163821422012,0.4603409949016508,0.2273297891963233,0.22632794457274827,0.0010018446235750267,0.9502637573217004,1.2605450872159139
2.55,250,0.9,650,0.015,300,ok,,866,0.6004618937644342,0.5305572131182611,0.9008165963659213,0.4597208763764624,0.22582726457428867,0.22632794457274827,0.0005006799984595967,0.9436160268683629,1.2552384166708923
2.75,250,0.9,800,0.015,150,ok,,866,0.6004618937644342,0.5304536123506809,0.9008177061178541,0.46377127814922703,0.21448968350077238,0.22632794457274827,0.011838261071975886,0.9606124399961199,1.261006411752607
2.55,250,0.7,500,0.015,220,ok,,866,0.6004618937644342,0.5304782984260279,0.9008219881300861,0.46224636597023266,0.22061827175763973,0.22632794457274827,0.005709672815108535,0.9502625046051029,1.2587658493687455
2.65,250,0.9,800,0.025,300,ok,,866,0.6004618937644342,0.5305987834444004,0.9008243535680485,0.4590788801870482,0.2289363129303282,0.22632794457274827,0.0026083683575799377,0.949720456978736,1.2578218516336963
2.55,250,0.7,650,0.035,150,ok,,866,0.6004618937644342,0.5305717334089933,0.9008251350470902,0.459132552188536,0.23101248136836747,0.22632794457274827,0.0046845367956191986,0.9436823196191009,1.2566609377040623
2.75,250,0.7,800,0.015,150,ok,,866,0.6004618937644342,0.5304565576532111,0.9008295946321478,0.4637603119343611,0.21449916109355552,0.22632794457274827,0.01182878347919275,0.9606241435236172,1.261544270116653
2.65,250,0.7,650,0.045,300,ok,,866,0.6004618937644342,0.5307837652727169,0.9008308107875134,0.4579605595336787,0.23826051235822812,0.22632794457274827,0.011932567785479853,0.9536556472252439,1.2587544774004202
2.75,250,0.5,800,0.025,100,ok,,866,0.6004618937644342,0.5304099566598681,0.900831394681886,0.46359838297732453,0.21594945378428443,0.22632794457274827,0.01037849078846384,0.9609451453887434,1.2636201915133987
2.75,250,0.7,500,0.015,220,ok,,866,0.6004618937644342,0.5305042070004091,0.9008362889930593,0.46680554445159805,0.21005206807625343,0.22632794457274827,0.01627587649649484,0.9739351356998378,1.268476715549587
2.65,250,0.7,800,0.025,300,ok,,866,0.6004618937644342,0.5306022690091181,0.9008372008326523,0.4590671274986608,0.2289465220282982,0.22632794457274827,0.002618577455549942,0.9497321605062333,1.258369200642909
2.65,250,0.7,500,0.015,150,ok,,866,0.6004618937644342,0.5304583635378867,0.9008399944452932,0.4650881248714323,0.2135248900007594,0.22632794457274827,0.012803054571988881,0.9615161574706086,1.262505425033805
2.75,250,0.7,650,0.015,100,ok,,866,0.6004618937644342,0.5304597467600051,0.9008416821949201,0.46576456926112964,0.21031031608953424,0.22632794457274827,0.01601762848321403,0.9652132097536262,1.263096869344892
2.65,250,0.5,800,0.035,100,ok,,866,0.6004618937644342,0.5304481967683927,0.9008569499175093,0.4607723395775316,0.22438624582423689,0.22632794457274827,0.0019416987485113835,0.9502637573217004,1.2605450872159139
2.75,250,0.5,500,0.025,220,ok,,866,0.6004618937644342,0.5304981980284315,0.9008590869678881,0.46440332162045106,0.21661024213620594,0.22632794457274827,0.009717702436542325,0.9735387708991365,1.270802225762113
2.55,250,0.7,500,0.035,300,ok,,866,0.6004618937644342,0.5306992840779265,0.900859392354705,0.4590824959021068,0.23393315138198295,0.22632794457274827,0.0076052068092346825,0.9502625046051029,1.2587658493687455
2.55,250,0.9,650,0.025,300,ok,,866,0.6004618937644342,0.5306703779246116,0.9008621145372245,0.4583622406068782,0.23183454206652135,0.22632794457274827,0.00550659749377308,0.9436160268683629,1.2552384166708923
2.65,250,0.5,650,0.035,150,ok,,866,0.6004618937644342,0.5304967397480895,0.9008622107023979,0.4609517417731887,0.2258979116219342,0.22632794457274827,0.00043003295081406323,0.9547601122664314,1.2622121163597217
2.55,250,0.7,650,0.025,220,ok,,866,0.6004618937644342,0.5306030398420134,0.9008641339680871,0.45900722106179187,0.2297375201512934,0.22632794457274827,0.0034095755785451265,0.9436823196191009,1.2566609377040623
2.55,250,0.7,500,0.015,150,ok,,866,0.6004618937644342,0.5304714485808714,0.9008701035523221,0.4627593186100084,0.21896165753682253,0.22632794457274827,0.007366287035925734,0.9502625046051029,1.2587658493687455
2.65,250,0.5,650,0.035,100,ok,,866,0.6004618937644342,0.5304336223701871,0.900871978113239,0.4619914180952474,0.22207436620971066,0.22632794457274827,0.004253578363037608,0.9547601122664314,1.2622121163597217
2.55,250,0.9,650,0.045,150,ok,,866,0.6004618937644342,0.5306757191131068,0.900873675138131,0.4584889256821928,0.23497828046890168,0.22632794457274827,0.00865033589615341,0.9436160268683629,1.2552384166708923
2.75,220,0.7,500,0.015,100,ok,,866,0.6004618937644342,0.5313315265624023,0.9008777846798303,0.47849335175525903,0.19959382218127628,0.22632794457274827,0.026734122391471993,0.9718244114818921,1.2670063080192706
2.65,250,0.5,650,0.045,150,ok,,866,0.6004618937644342,0.5305555644898384,0.9008845117706272,0.4602227316414708,0.2299338965403702,0.22632794457274827,0.003605951967621923,0.9547601122664314,1.2622121163597217
2.45,250,0.9,500,0.035,220,ok,,866,0.6004618937644342,0.5307577084041017,0.9008861646011389,0.4582145465872061,0.23619987725472044,0.22632794457274827,0.009871932681972173,0.9396778663025218,1.2539286989653398
2.55,250,0.7,650,0.015,150,ok,,866,0.6004618937644342,0.5305143156393916,0.900889211251189,0.4605858340656516,0.22294051153149544,0.22632794457274827,0.0033874330412528297,0.9436823196191009,1.2566609377040623
2.65,250,0.9,800,0.015,220,ok,,866,0.6004618937644342,0.5305276469517792,0.9008902848485288,0.4608766628050643,0.22162871079821764,0.22632794457274827,0.004699233774530631,0.949720456978736,1.2578218516336963
2.65,250,0.9,800,0.015,300,ok,,866,0.6004618937644342,0.5305545650426191,0.900891057426899,0.46043941362620455,0.2229290354380955,0.22632794457274827,0.0033989091346527667,0.949720456978736,1.2578218516336963
2.55,250,0.7,650,0.015,220,ok,,866,0.6004618937644342,0.5305494786787447,0.9008910665472069,0.4600746508264705,0.2245971257523126,0.22632794457274827,0.001730818820435659,0.9436823196191009,1.2566609377040623
2.45,250,0.9,500,0.045,150,ok,,866,0.6004618937644342,0.5307368033170061,0.9008965725437321,0.4586813396503545,0.23637042899124971,0.22632794457274827,0.010042484418501446,0.9396778663025218,1.2539286989653398
2.55,250,0.7,650,0.015,100,ok,,866,0.6004618937644342,0.5304907083551819,0.9009005524382848,0.4610299212595896,0.22130184921197105,0.22632794457274827,0.005026095360777222,0.9436823196191009,1.2566609377040623
2.65,250,0.5,500,0.045,150,ok,,866,0.6004618937644342,0.5305410635366878,0.9009005699503173,0.4615053931963858,0.22713454474073277,0.22632794457274827,0.0008066001679845058,0.9613303876202485,1.2656345922165813
2.55,250,0.9,500,0.0,100,ok,,866,0.6004618937644342,0.5305058010123045,0.9009018622655872,0.46435519876389797,0.21246333142452978,0.22632794457274827,0.013864613148218491,0.9494045869650871,1.2556939514247478
2.55,250,0.9,500,0.0,150,ok,,866,0.6004618937644342,0.5305058010123045,0.9009018622655872,0.46435519876389797,0.21246333142452978,0.22632794457274827,0.013864613148218491,0.9494045869650871,1.2556939514247478
2.55,250,0.9,500,0.0,220,ok,,866,0.6004618937644342,0.5305058010123045,0.9009018622655872,0.46435519876389797,0.21246333142452978,0.22632794457274827,0.013864613148218491,0.9494045869650871,1.2556939514247478
2.55,250,0.9,500,0.0,300,ok,,866,0.6004618937644342,0.5305058010123045,0.9009018622655872,0.46435519876389797,0.21246333142452978,0.22632794457274827,0.013864613148218491,0.9494045869650871,1.2556939514247478
2.65,250,0.7,800,0.015,220,ok,,866,0.6004618937644342,0.5305310358219139,0.9009031056624855,0.4608649059565291,0.22163891989618767,0.22632794457274827,0.004689024676560599,0.9497321605062333,1.258369200642909
2.65,250,0.7,800,0.015,300,ok,,866,0.6004618937644342,0.53055799669138,0.9009038899230947,0.46042765861312446,0.22293924453606553,0.22632794457274827,0.0033887000366827347,0.9497321605062333,1.258369200642909
2.45,250,0.9,500,0.0,100,ok,,866,0.6004618937644342,0.530513415547338,0.9009047223116956,0.46194937554008814,0.21820849685828766,0.22632794457274827,0.008119447714460604,0.9396778663025218,1.2539286989653398
2.45,250,0.9,500,0.0,150,ok,,866,0.6004618937644342,0.530513415547338,0.9009047223116956,0.46194937554008814,0.21820849685828766,0.22632794457274827,0.008119447714460604,0.9396778663025218,1.2539286989653398
2.45,250,0.9,500,0.0,220,ok,,866,0.6004618937644342,0.530513415547338,0.9009047223116956,0.46194937554008814,0.21820849685828766,0.22632794457274827,0.008119447714460604,0.9396778663025218,1.2539286989653398
2.45,250,0.9,500,0.0,300,ok,,866,0.6004618937644342,0.530513415547338,0.9009047223116956,0.46194937554008814,0.21820849685828766,0.22632794457274827,0.008119447714460604,0.9396778663025218,1.2539286989653398
2.75,250,0.5,800,0.015,300,ok,,866,0.6004618937644342,0.5305164444499081,0.9009055713337302,0.46263252264348126,0.21760151159241742,0.22632794457274827,0.00872643298033085,0.9609451453887434,1.2636201915133987
2.65,250,0.5,800,0.035,150,ok,,866,0.6004618937644342,0.5305459684114714,0.9009060742996203,0.45973471179163916,0.22820979123646043,0.22632794457274827,0.0018818466637121611,0.9502637573217004,1.2605450872159139
2.55,250,0.7,650,0.015,300,ok,,866,0.6004618937644342,0.530587532663276,0.9009096309960439,0.45963788120672594,0.22589745039219045,0.22632794457274827,0.0004304941805578222,0.9436823196191009,1.2566609377040623
2.55,250,0.9,650,0.035,220,ok,,866,0.6004618937644342,0.5307254843160788,0.9009101960705482,0.4580227777410547,0.23480772873237238,0.22632794457274827,0.00847978415962411,0.9436160268683629,1.2552384166708923
